;Total_Power_10;Total_Power_20;Total_Power_30;Total_Power_40;Total_Power_50;Total_Power_60;Total_Power_70;Total_Power_80;Total_Power_90;Total_Power_100
626;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
627;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
628;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
629;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
630;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
631;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;2000.0
632;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;2000.0
633;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;2000.0
634;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;2000.0
635;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;2000.0
636;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;2000.0
637;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;0.0
638;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;0.0
639;0.0;0.0;500.0;500.0;2000.0;0.0;1125.0;2000.0;2000.0;0.0
640;0.0;0.0;500.0;500.0;2000.0;0.0;2875.0;2000.0;2000.0;0.0
641;0.0;0.0;500.0;500.0;2000.0;0.0;2875.0;2000.0;2000.0;0.0
642;0.0;0.0;500.0;500.0;2000.0;0.0;1750.0;2000.0;2000.0;0.0
643;0.0;0.0;500.0;500.0;2000.0;0.0;1750.0;2000.0;2000.0;0.0
644;0.0;0.0;500.0;500.0;2000.0;0.0;1750.0;2000.0;2000.0;0.0
645;0.0;0.0;500.0;500.0;2000.0;0.0;1750.0;2000.0;2000.0;0.0
646;0.0;0.0;500.0;0.0;2000.0;2000.0;1750.0;2000.0;2000.0;0.0
647;0.0;0.0;500.0;0.0;2000.0;2000.0;1750.0;2000.0;2000.0;0.0
648;0.0;0.0;500.0;0.0;2000.0;2000.0;1750.0;2000.0;2000.0;0.0
649;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
650;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
651;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
652;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
653;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
654;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
655;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
656;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
657;0.0;0.0;500.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
658;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
659;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
660;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
661;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
662;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
663;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
664;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
665;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;2000.0;0.0
666;0.0;0.0;0.0;0.0;2000.0;2500.0;1750.0;2000.0;0.0;1200.0
667;0.0;0.0;0.0;1125.0;2000.0;2500.0;1750.0;2000.0;1750.0;1200.0
668;0.0;0.0;0.0;1125.0;2000.0;2500.0;1750.0;2000.0;1750.0;1200.0
669;0.0;0.0;0.0;1125.0;2000.0;2500.0;1750.0;0.0;1750.0;1200.0
670;0.0;0.0;0.0;1125.0;2000.0;2500.0;1750.0;0.0;1750.0;1200.0
671;0.0;0.0;0.0;1125.0;2000.0;2500.0;1750.0;0.0;1750.0;1200.0
672;0.0;0.0;0.0;1125.0;2000.0;2500.0;1750.0;0.0;1750.0;1200.0
673;0.0;0.0;0.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
674;0.0;0.0;0.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
675;0.0;0.0;0.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
676;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
677;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
678;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
679;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
680;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
681;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
682;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
683;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
684;0.0;0.0;1125.0;1125.0;0.0;2500.0;1750.0;0.0;1750.0;1200.0
685;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
686;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
687;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
688;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
689;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
690;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
691;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
692;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
693;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
694;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
695;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
696;0.0;0.0;1125.0;1125.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
697;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
698;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
699;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
700;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
701;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
702;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
703;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
704;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
705;0.0;0.0;1125.0;0.0;0.0;2500.0;0.0;0.0;1750.0;2150.0
706;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;1750.0;2150.0
707;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;1750.0;2150.0
708;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;1750.0;2150.0
709;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;1750.0;2150.0
710;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;1750.0;2150.0
711;0.0;0.0;0.0;0.0;500.0;500.0;0.0;1100.0;1750.0;2150.0
712;0.0;0.0;0.0;0.0;500.0;500.0;0.0;1100.0;0.0;2150.0
713;0.0;0.0;0.0;0.0;500.0;500.0;2000.0;1100.0;0.0;2150.0
714;0.0;0.0;0.0;0.0;500.0;500.0;2000.0;1100.0;0.0;2150.0
715;0.0;0.0;0.0;0.0;500.0;500.0;2000.0;1100.0;0.0;2150.0
716;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;1100.0;0.0;2150.0
717;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;1100.0;0.0;2150.0
718;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;1100.0;0.0;2150.0
719;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
720;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
721;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
722;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
723;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
724;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
725;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
726;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
727;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
728;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
729;1100.0;1100.0;1100.0;1100.0;1600.0;0.0;2000.0;0.0;0.0;2150.0
730;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
731;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
732;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
733;0.0;0.0;0.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
734;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;0.0;0.0;2150.0
735;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;0.0;2150.0
736;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;0.0;2150.0
737;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;0.0;2150.0
738;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;0.0;2150.0
739;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;0.0;2150.0
740;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;0.0;2150.0
741;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;1625.0;2150.0
742;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;1625.0;2150.0
743;0.0;0.0;450.0;0.0;500.0;0.0;2000.0;1750.0;1625.0;2150.0
744;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2150.0
745;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
746;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
747;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
748;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
749;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
750;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
751;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
752;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
753;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
754;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
755;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
756;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
757;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
758;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
759;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
760;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
761;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;1200.0
762;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
763;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
764;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
765;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
766;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
767;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
768;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
769;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
770;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;1625.0;2950.0
771;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;500.0;2950.0
772;0.0;0.0;450.0;450.0;500.0;0.0;2000.0;1750.0;500.0;2950.0
773;0.0;0.0;450.0;450.0;500.0;0.0;0.0;1750.0;500.0;2950.0
774;0.0;0.0;450.0;450.0;500.0;0.0;0.0;1750.0;500.0;2950.0
775;0.0;0.0;450.0;450.0;500.0;0.0;0.0;1750.0;500.0;2950.0
776;0.0;0.0;450.0;450.0;500.0;0.0;0.0;1750.0;500.0;2950.0
777;0.0;0.0;450.0;450.0;500.0;0.0;0.0;1750.0;500.0;2950.0
778;0.0;0.0;450.0;450.0;0.0;0.0;0.0;1750.0;500.0;2950.0
779;0.0;0.0;450.0;450.0;0.0;0.0;0.0;1750.0;500.0;2950.0
780;0.0;0.0;450.0;450.0;0.0;0.0;0.0;0.0;500.0;2950.0
781;0.0;0.0;450.0;450.0;0.0;0.0;0.0;950.0;500.0;2950.0
782;0.0;0.0;450.0;450.0;0.0;0.0;0.0;950.0;500.0;2950.0
783;0.0;0.0;450.0;450.0;0.0;0.0;0.0;950.0;500.0;2950.0
784;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;2950.0
785;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;2950.0
786;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
787;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
788;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
789;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
790;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
791;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
792;0.0;0.0;450.0;450.0;0.0;1125.0;0.0;950.0;500.0;1750.0
793;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
794;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
795;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
796;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
797;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
798;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
799;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
800;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
801;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
802;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;500.0;1750.0
803;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;1500.0;1750.0
804;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;1500.0;1750.0
805;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;1500.0;1750.0
806;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;1500.0;1750.0
807;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;1950.0;1500.0;0.0
808;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;950.0;1000.0;0.0
809;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;950.0;1000.0;0.0
810;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;950.0;1000.0;0.0
811;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;950.0;1000.0;0.0
812;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;950.0;1000.0;0.0
813;450.0;0.0;450.0;450.0;950.0;1125.0;0.0;950.0;1000.0;0.0
814;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;1000.0;0.0
815;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;1000.0;0.0
816;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;1000.0;0.0
817;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;1000.0;0.0
818;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;0.0;0.0
819;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;0.0;0.0
820;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;0.0;0.0
821;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;0.0;0.0
822;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;0.0;0.0
823;450.0;0.0;450.0;450.0;950.0;0.0;0.0;950.0;0.0;0.0
824;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
825;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
826;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
827;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
828;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
829;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
830;450.0;0.0;450.0;450.0;950.0;950.0;0.0;950.0;0.0;0.0
831;450.0;0.0;450.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
832;450.0;0.0;450.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
833;450.0;0.0;450.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
834;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
835;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
836;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
837;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
838;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
839;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;0.0
840;450.0;0.0;0.0;450.0;950.0;950.0;0.0;2075.0;0.0;1900.0
841;450.0;0.0;0.0;450.0;950.0;950.0;0.0;1125.0;0.0;1900.0
842;450.0;0.0;0.0;450.0;950.0;950.0;0.0;1125.0;0.0;1900.0
843;450.0;0.0;0.0;450.0;950.0;950.0;0.0;1125.0;0.0;1900.0
844;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;1900.0
845;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;1900.0
846;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;1900.0
847;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;1900.0
848;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;1900.0
849;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;1900.0
850;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;0.0
851;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;0.0
852;450.0;0.0;0.0;0.0;950.0;950.0;0.0;1125.0;0.0;0.0
853;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
854;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
855;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
856;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
857;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
858;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
859;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
860;450.0;0.0;0.0;0.0;0.0;950.0;0.0;1125.0;0.0;0.0
861;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
862;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
863;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
864;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
865;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
866;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
867;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
868;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
869;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
870;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
871;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
872;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
873;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
874;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;0.0
875;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
876;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
877;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
878;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
879;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
880;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
881;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
882;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
883;450.0;0.0;0.0;0.0;0.0;950.0;0.0;0.0;0.0;1000.0
884;450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0
885;450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0
886;450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0
887;450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0
888;2450.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0
889;2450.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0
890;2450.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
891;2450.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;2450.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
893;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
894;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
896;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
897;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
899;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
900;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
901;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
902;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
903;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
904;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
907;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
908;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
909;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
910;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
911;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
912;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
913;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
914;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
915;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
916;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
917;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
918;3900.0;3900.0;3900.0;1900.0;1900.0;1900.0;1900.0;1900.0;0.0;0.0
919;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
921;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
922;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
923;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
925;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
926;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
927;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
928;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
929;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
930;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
932;2000.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
